,year,quarter,month,latitude,longitude,depth,magnitude,dayPeriod,earthquakeCategory,depthCategory,area,cluster1_5
256,2015.0,3,8.0,-8.430047035,111.9274445,95.0,4.367129701,Evening,Light,Intermediate,0,1
257,2015.0,3,8.0,-8.410853386,109.0177841,10.0,3.337531924,Evening,Minor,Shallow,3,0
258,2015.0,3,8.0,-8.277317047,107.3517151,10.0,4.412905694,Evening,Light,Shallow,3,0
259,2015.0,3,8.0,-7.796466827,106.1682358,10.0,3.209630436,Evening,Minor,Shallow,2,0
260,2015.0,3,8.0,-7.207774162,108.9394684,37.0,2.891168999,Morning,Micro,Shallow,1,2
261,2015.0,3,8.0,-7.260896206,105.323288,78.0,3.451704551,Morning,Minor,Intermediate,2,0
262,2015.0,3,8.0,-7.739906311,106.5729065,10.0,3.105365076,Afternoon,Minor,Shallow,2,4
263,2015.0,3,9.0,-5.964696407,106.007431,172.0,3.818682062,Afternoon,Minor,Intermediate,1,1
264,2015.0,3,9.0,-8.423677444,109.2347641,10.0,3.64723818,Morning,Minor,Shallow,3,0
265,2015.0,3,9.0,-7.744223595,106.4005508,49.0,4.846524138,Morning,Light,Shallow,2,0
266,2015.0,3,9.0,-8.401560783,107.8914795,17.0,3.901267056,Morning,Minor,Shallow,3,0
267,2015.0,3,9.0,-8.066429138,107.359375,17.0,3.464265764,Night,Minor,Shallow,3,0
268,2015.0,3,9.0,-8.223365784,107.3390808,49.0,5.369762749,Evening,Moderate,Shallow,3,0
269,2015.0,3,9.0,-8.593611717,109.7370834,10.0,3.769717635,Evening,Minor,Shallow,0,2
270,2015.0,3,9.0,-7.1676898,105.9774094,79.0,3.902227678,Evening,Minor,Intermediate,2,1
271,2015.0,3,9.0,-8.47793293,112.7135544,10.0,4.239609038,Night,Light,Shallow,0,2
272,2015.0,3,9.0,-8.592338562,108.338707,36.0,3.351400695,Morning,Minor,Shallow,3,0
273,2015.0,3,9.0,-8.123568535,107.3867569,10.0,2.821845657,Afternoon,Micro,Shallow,3,4
274,2015.0,3,9.0,-8.176465988,107.3240585,10.0,4.770639136,Dawn,Light,Shallow,3,4
275,2015.0,3,9.0,-8.238836288,113.1441956,145.0,2.785848265,Night,Micro,Intermediate,0,2
276,2015.0,3,9.0,-8.19493103,107.3982773,10.0,3.543302647,Afternoon,Minor,Shallow,3,4
277,2015.0,3,9.0,-8.849349022,112.5027847,42.0,4.992450844,Afternoon,Light,Shallow,0,3
278,2015.0,3,9.0,-7.610866547,107.6197205,89.0,3.750603116,Morning,Minor,Intermediate,2,0
279,2015.0,3,9.0,-8.817434311,111.4402771,20.0,2.873918175,Night,Micro,Shallow,0,2
280,2015.0,3,9.0,-8.705029488,109.8439789,26.0,3.471517098,Night,Minor,Shallow,0,2
281,2015.0,3,9.0,-8.901738167,109.7324142,10.0,3.513776396,Night,Minor,Shallow,0,2
282,2015.0,3,9.0,-8.435032845,107.8578796,12.0,2.790090487,Evening,Micro,Shallow,3,0
283,2015.0,3,9.0,-7.493786812,106.6835938,36.0,3.394327453,Dawn,Minor,Shallow,2,4
284,2015.0,3,9.0,-7.450603962,106.7171173,33.0,2.850534454,Afternoon,Micro,Shallow,2,4
285,2015.0,3,9.0,-7.877262115,106.7907715,22.0,3.052241239,Afternoon,Minor,Shallow,2,4
286,2015.0,3,9.0,-8.097986221,107.3532867,21.0,2.679722314,Afternoon,Micro,Shallow,3,4
287,2015.0,3,9.0,-7.377702713,110.4187393,10.0,3.012792072,Morning,Minor,Shallow,0,2
288,2015.0,3,9.0,-7.581371307,113.014183,127.0,2.454790082,Morning,Micro,Intermediate,0,1
289,2015.0,3,9.0,-8.40703392,109.2467728,31.0,2.939505192,Morning,Micro,Shallow,3,0
290,2015.0,3,9.0,-8.434276581,107.8133392,22.0,3.109780964,Evening,Minor,Shallow,3,0
291,2015.0,3,9.0,-8.966590881,110.4136963,15.0,3.544161553,Evening,Minor,Shallow,0,2
292,2015.0,3,9.0,-8.076593399,107.8636093,26.0,3.255573332,Evening,Minor,Shallow,3,0
293,2015.0,3,9.0,-8.947591782,110.2197189,10.0,2.96150821,Evening,Micro,Shallow,0,2
294,2015.0,3,9.0,-8.547288895,108.9483261,61.0,3.830958239,Morning,Minor,Shallow,3,0
295,2015.0,3,9.0,-8.354081154,111.4889603,113.0,3.274464786,Morning,Minor,Intermediate,0,1
296,2015.0,3,9.0,-7.956570148,110.5190506,10.0,3.473641953,Night,Minor,Shallow,0,2
297,2015.0,3,9.0,-8.895314217,110.4538956,10.0,3.383906197,Evening,Minor,Shallow,0,2
298,2015.0,3,9.0,-6.739140034,108.9945297,167.0,3.181999655,Evening,Minor,Intermediate,1,1
299,2015.0,3,9.0,-8.844486237,111.3762665,75.0,3.219159152,Evening,Minor,Intermediate,0,1
300,2015.0,3,9.0,-7.967489243,107.9383621,36.0,2.508728793,Night,Micro,Shallow,3,0
301,2015.0,3,9.0,-7.846850395,108.0060349,42.0,2.387638557,Night,Micro,Shallow,3,0
302,2015.0,3,9.0,-7.567612648,106.6857147,30.0,3.12830493,Dawn,Minor,Shallow,2,4
303,2015.0,3,9.0,-8.002797127,110.5011597,10.0,4.584077471,Afternoon,Light,Shallow,0,3
304,2015.0,3,9.0,-8.02648735,107.3967133,27.0,3.891551752,Afternoon,Minor,Shallow,3,4
305,2015.0,3,9.0,-8.10779953,107.9017334,26.0,3.403444368,Evening,Minor,Shallow,3,0
306,2015.0,3,9.0,-8.117935181,108.214325,34.0,2.79646844,Morning,Micro,Shallow,3,0
307,2015.0,3,9.0,-8.447921753,107.3678589,43.0,4.712790228,Afternoon,Light,Shallow,3,4
308,2015.0,3,9.0,-8.249804497,107.363533,10.0,4.030449246,Afternoon,Light,Shallow,3,4
309,2015.0,3,9.0,-7.3527174,106.0739059,20.0,3.897806296,Dawn,Minor,Shallow,2,4
310,2015.0,3,9.0,-7.804813862,111.5829849,10.0,2.352572537,Morning,Micro,Shallow,0,2
311,2015.0,3,9.0,-7.674412251,107.3972855,27.0,2.399739328,Afternoon,Micro,Shallow,2,4
312,2015.0,3,9.0,-7.911118031,107.0739746,11.0,2.942573269,Evening,Micro,Shallow,3,0
313,2015.0,4,10.0,-8.466367722,111.1682816,11.0,3.35151301,Evening,Minor,Shallow,0,2
314,2015.0,4,10.0,-8.948689461,109.8755646,36.0,3.274449637,Dawn,Minor,Shallow,0,3
315,2015.0,4,10.0,-8.256173134,107.9012299,39.0,3.917531657,Morning,Minor,Shallow,3,0
316,2015.0,4,10.0,-8.846028328,109.2404022,10.0,3.34168222,Dawn,Minor,Shallow,3,4
317,2015.0,4,10.0,-7.140087605,107.1212387,11.0,2.35079336,Afternoon,Micro,Shallow,1,3
318,2015.0,4,10.0,-7.163380146,107.1070709,15.0,2.416950471,Evening,Micro,Shallow,1,2
319,2015.0,4,10.0,-8.904439926,109.9039612,22.0,3.011223102,Evening,Minor,Shallow,0,2
320,2015.0,4,10.0,-8.948259354,109.8583145,22.0,2.966328808,Evening,Micro,Shallow,0,2
321,2015.0,4,10.0,-7.500371456,106.4316101,51.0,4.739276579,Night,Light,Shallow,2,0
322,2015.0,4,10.0,-7.45999527,106.5464325,28.0,3.037590798,Dawn,Minor,Shallow,2,4
323,2015.0,4,10.0,-8.55623436,108.8539124,44.0,3.795487125,Afternoon,Minor,Shallow,3,4
324,2015.0,4,10.0,-8.091867447,107.3254929,13.0,2.779681588,Evening,Micro,Shallow,3,0
325,2015.0,4,10.0,-8.417715073,109.1966629,27.0,3.914843754,Evening,Minor,Shallow,3,0
326,2015.0,4,10.0,-7.854311466,108.2202225,55.0,2.382195286,Evening,Micro,Shallow,3,0
327,2015.0,4,10.0,-7.173208714,105.1449127,21.0,4.237286568,Night,Light,Shallow,2,0
328,2015.0,4,10.0,-8.289319038,107.4304504,72.0,5.166240705,Morning,Moderate,Intermediate,3,0
329,2015.0,4,10.0,-8.364660263,108.9577866,28.0,3.181789085,Morning,Minor,Shallow,3,0
330,2015.0,4,10.0,-8.200256348,107.2174072,11.0,3.670257465,Afternoon,Minor,Shallow,3,4
331,2015.0,4,10.0,-8.492860794,107.8317184,10.0,3.187527095,Evening,Minor,Shallow,3,0
332,2015.0,4,10.0,-7.421263218,110.4141464,10.0,2.717625294,Morning,Micro,Shallow,0,2
333,2015.0,4,10.0,-7.559784412,111.8468399,12.0,2.367692353,Night,Micro,Shallow,0,2
334,2015.0,4,10.0,-7.582187176,111.7549896,10.0,3.144340257,Morning,Minor,Shallow,0,2
335,2015.0,4,10.0,-8.76748085,111.1971817,26.0,3.024974077,Evening,Minor,Shallow,0,2
336,2015.0,4,10.0,-7.502892017,106.3263702,20.0,3.372221843,Night,Minor,Shallow,2,0
337,2015.0,4,10.0,-8.760440826,110.8571701,12.0,3.288205808,Morning,Minor,Shallow,0,2
338,2015.0,4,10.0,-7.011462212,106.3449478,73.0,3.726370413,Afternoon,Minor,Intermediate,2,4
339,2015.0,4,10.0,-7.59469223,105.7097855,10.0,3.766431311,Night,Minor,Shallow,2,0
340,2015.0,4,10.0,-8.121443748,111.6939774,115.0,3.312220423,Afternoon,Minor,Intermediate,0,1
341,2015.0,4,10.0,-8.874850273,112.3975067,45.0,3.762230682,Morning,Minor,Shallow,0,2
342,2015.0,4,10.0,-7.768492222,110.5496063,10.0,2.338324073,Morning,Micro,Shallow,0,2
343,2015.0,4,10.0,-7.544702053,108.4080582,95.0,2.912539547,Night,Micro,Intermediate,3,0
344,2015.0,4,10.0,-8.133211136,107.8780746,22.0,3.492100264,Morning,Minor,Shallow,3,0
345,2015.0,4,10.0,-7.999565601,110.5226364,10.0,3.794369361,Evening,Minor,Shallow,0,2
346,2015.0,4,10.0,-8.522706032,112.8279419,117.0,4.172573428,Morning,Light,Intermediate,0,1
347,2015.0,4,10.0,-8.28808403,111.6732407,65.0,3.183470581,Night,Minor,Shallow,0,2
348,2015.0,4,10.0,-6.370408535,110.9139404,14.0,5.020627316,Evening,Moderate,Shallow,1,2
349,2015.0,4,10.0,-8.724793434,111.6150513,26.0,3.164770768,Evening,Minor,Shallow,0,2
350,2015.0,4,10.0,-8.89738369,111.3576279,24.0,2.983406742,Night,Micro,Shallow,0,2
351,2015.0,4,10.0,-7.118697166,105.3024673,10.0,3.757635629,Afternoon,Minor,Shallow,2,4
352,2015.0,4,10.0,-7.043156624,105.5801163,10.0,3.901477388,Morning,Minor,Shallow,2,0
353,2015.0,4,10.0,-7.953285217,110.4788589,10.0,3.006960995,Evening,Minor,Shallow,0,2
354,2015.0,4,10.0,-8.081852913,112.7578201,23.0,3.053264139,Morning,Minor,Shallow,0,2
355,2015.0,4,10.0,-8.00921154,110.4723511,12.0,2.620941608,Night,Micro,Shallow,0,2
356,2015.0,4,10.0,-8.086845398,111.7975616,122.0,2.595965197,Dawn,Micro,Intermediate,0,1
357,2015.0,4,10.0,-8.39851284,109.4458389,36.0,4.389141483,Dawn,Light,Shallow,3,4
358,2015.0,4,10.0,-8.220478058,111.7161789,108.0,2.106614533,Afternoon,Micro,Intermediate,0,1
359,2015.0,4,10.0,-8.684808731,109.7920227,51.0,4.977078935,Morning,Light,Shallow,0,2
360,2015.0,4,10.0,-8.411313057,107.5557022,10.0,4.45846189,Morning,Light,Shallow,3,0
361,2015.0,4,10.0,-7.654964447,106.0232849,10.0,3.132761517,Afternoon,Minor,Shallow,2,4
362,2015.0,4,10.0,-7.765872478,106.8944244,22.0,4.267669102,Evening,Light,Shallow,2,0
363,2015.0,4,10.0,-6.776805878,112.2828903,10.0,2.629213724,Evening,Micro,Shallow,0,2
364,2015.0,4,11.0,-8.46584034,107.7904282,10.0,3.288557915,Night,Minor,Shallow,3,0
365,2015.0,4,11.0,-8.046742439,107.0452805,10.0,3.699981104,Night,Minor,Shallow,3,0
366,2015.0,4,11.0,-7.649376392,111.6678009,10.0,3.076725048,Morning,Minor,Shallow,0,2
367,2015.0,4,11.0,-8.404174805,107.7082672,10.0,2.975524527,Evening,Micro,Shallow,3,0
368,2015.0,4,11.0,-8.138549805,107.2532959,56.0,5.870134988,Evening,Moderate,Shallow,3,0
369,2015.0,4,11.0,-7.838332176,106.537384,10.0,3.591529762,Dawn,Minor,Shallow,2,4
370,2015.0,4,11.0,-7.910219193,112.9783096,10.0,2.544938675,Evening,Micro,Shallow,0,2
371,2015.0,4,11.0,-8.328124046,107.7705612,10.0,3.364519241,Evening,Minor,Shallow,3,0
372,2015.0,4,11.0,-8.29970932,107.3619385,10.0,3.516471717,Morning,Minor,Shallow,3,0
373,2015.0,4,11.0,-8.358606339,107.9211121,10.0,2.874840836,Morning,Micro,Shallow,3,0
374,2015.0,4,11.0,-8.835820198,112.5464783,26.0,2.719414821,Afternoon,Micro,Shallow,0,3
375,2015.0,4,11.0,-8.841300964,110.2419586,97.0,3.1970669595000003,Morning,Great,Intermediate,0,1
376,2015.0,4,11.0,-8.019524574,110.4750061,10.0,2.386802414,Morning,Micro,Shallow,0,2
377,2015.0,4,11.0,-6.991365433,106.6782227,122.0,4.837948875,Afternoon,Light,Intermediate,1,1
378,2015.0,4,11.0,-7.651007652,106.561142,70.0,3.815114483,Afternoon,Minor,Shallow,2,4
379,2015.0,4,11.0,-7.338644028,106.9940872,118.0,3.860299429,Evening,Minor,Intermediate,2,1
380,2015.0,4,11.0,-8.086305618,107.3536835,10.0,2.753522779,Afternoon,Micro,Shallow,3,4
381,2015.0,4,11.0,-7.756989956,110.5644455,10.0,2.625822697,Night,Micro,Shallow,0,2
382,2015.0,4,11.0,-7.150225163,106.5307465,108.0,3.069029798,Afternoon,Minor,Intermediate,2,4
383,2015.0,4,11.0,-8.031453133,110.4645538,10.0,2.108689128,Night,Micro,Shallow,0,2
384,2015.0,4,11.0,-7.081380367,105.4741135,25.0,3.549560785,Morning,Minor,Shallow,2,0
385,2015.0,4,11.0,-8.96407032,111.2610245,26.0,4.460152515,Morning,Light,Shallow,0,2
386,2015.0,4,11.0,-7.217413902,105.5257263,47.0,4.567792183,Evening,Light,Shallow,2,0
387,2015.0,4,11.0,-7.346394539,105.5203247,44.0,4.424186877,Evening,Light,Shallow,2,0
388,2015.0,4,11.0,-7.493596554,105.516861,10.0,3.816953489,Evening,Minor,Shallow,2,0
389,2015.0,4,11.0,-7.541024685,109.7569656,18.0,3.321973686,Dawn,Minor,Shallow,3,4
390,2015.0,4,11.0,-7.244492054,105.5995407,21.0,3.218647779,Evening,Minor,Shallow,2,0
391,2015.0,4,11.0,-7.03946209,105.647644,31.0,3.599388054,Morning,Minor,Shallow,2,0
392,2015.0,4,11.0,-7.405294895,105.4869614,25.0,3.419983865,Afternoon,Minor,Shallow,2,4
393,2015.0,4,11.0,-7.276527882,105.7350998,10.0,3.470421793,Evening,Minor,Shallow,2,0
394,2015.0,4,11.0,-7.825517178,106.1045151,11.0,4.35844362,Morning,Light,Shallow,2,0
395,2015.0,4,11.0,-7.887017727,106.0767822,10.0,4.048304305,Afternoon,Light,Shallow,2,4
396,2015.0,4,11.0,-7.931201935,107.2528992,14.0,3.628324668,Evening,Minor,Shallow,3,0
397,2015.0,4,11.0,-8.486177444,112.7167053,10.0,3.791957614,Dawn,Minor,Shallow,0,3
398,2015.0,4,11.0,-7.08993721,105.9170837,80.0,5.187041765,Afternoon,Moderate,Intermediate,2,4
399,2015.0,4,11.0,-7.76133585,106.0507431,10.0,3.891821742,Morning,Minor,Shallow,2,0
400,2015.0,4,11.0,-6.655650139,107.7743378,10.0,2.56590247,Dawn,Micro,Shallow,1,3
401,2015.0,4,11.0,-7.107896328,106.7318268,91.0,3.459629086,Afternoon,Minor,Intermediate,1,1
402,2015.0,4,12.0,-8.288586617,107.8572769,17.0,3.387797967,Morning,Minor,Shallow,3,0
403,2015.0,4,12.0,-8.851261139,110.3524628,21.0,4.232707783,Night,Light,Shallow,0,2
404,2015.0,4,12.0,-8.06609726,110.5397339,10.0,3.419417977,Dawn,Minor,Shallow,0,3
405,2015.0,4,12.0,-7.377545834,107.8489151,125.0,3.571186533,Morning,Minor,Intermediate,1,1
406,2015.0,4,12.0,-7.82750988,110.5354309,11.0,2.444054345,Afternoon,Micro,Shallow,0,3
407,2015.0,4,12.0,-8.768583298,113.7359695,86.0,2.674808439,Afternoon,Micro,Intermediate,0,1
408,2015.0,4,12.0,-8.882396698,112.3150864,32.0,3.081264933,Morning,Minor,Shallow,0,2
409,2015.0,4,12.0,-7.366104603,105.982666,12.0,3.455803126,Dawn,Minor,Shallow,2,4
410,2015.0,4,12.0,-8.764978409,110.4549942,10.0,2.750098109,Morning,Micro,Shallow,0,2
411,2015.0,4,12.0,-8.988532066,110.4726334,10.0,3.187434031,Afternoon,Minor,Shallow,0,3
412,2015.0,4,12.0,-8.637651443,113.3467026,88.0,2.700311285,Evening,Micro,Intermediate,0,1
413,2015.0,4,12.0,-6.713239193,106.6577682,12.0,2.225029431,Evening,Micro,Shallow,1,2
414,2015.0,4,12.0,-8.775805473,109.7161026,206.0,3.494936045,Afternoon,Minor,Intermediate,0,1
415,2015.0,4,12.0,-8.388892174,109.0425797,51.0,3.682994008,Night,Minor,Shallow,3,0
416,2015.0,4,12.0,-7.199650288,105.2269897,15.0,4.364540751,Evening,Light,Shallow,2,0
417,2015.0,4,12.0,-7.497080803,106.5960693,13.0,3.346212985,Morning,Minor,Shallow,2,0
418,2015.0,4,12.0,-8.180524826,107.1179123,10.0,4.372426646,Morning,Light,Shallow,3,0
419,2015.0,4,12.0,-8.425102234,113.2616959,10.0,4.038832052,Afternoon,Light,Shallow,0,3
420,2015.0,4,12.0,-8.229337692,107.0376282,10.0,3.400818323,Evening,Minor,Shallow,3,0
421,2015.0,4,12.0,-8.193609238,111.2359085,100.0,2.977640422,Dawn,Micro,Intermediate,0,1
422,2015.0,4,12.0,-7.514225006,106.6093292,22.0,2.936366868,Afternoon,Micro,Shallow,2,4
423,2015.0,4,12.0,-8.486623764,107.0111237,52.0,5.451605213,Afternoon,Moderate,Shallow,3,4
424,2015.0,4,12.0,-8.395967484,107.9061661,31.0,4.336412507,Evening,Light,Shallow,3,0
425,2015.0,4,12.0,-7.811582565,107.2750931,33.0,3.268682875,Dawn,Minor,Shallow,3,4
426,2015.0,4,12.0,-8.180463791,107.3052979,18.0,3.811508959,Afternoon,Minor,Shallow,3,4
427,2015.0,4,12.0,-7.393677235,106.30513,50.0,3.158366382,Night,Minor,Shallow,2,0
428,2015.0,4,12.0,-8.408783913,107.1515579,10.0,3.148379082,Morning,Minor,Shallow,3,0
429,2015.0,4,12.0,-8.583423615,109.8180084,26.0,3.602501459,Morning,Minor,Shallow,0,2
430,2015.0,4,12.0,-8.729036331,109.7548676,10.0,3.097500882,Afternoon,Minor,Shallow,0,3
431,2015.0,4,12.0,-8.211543083,107.2601089,10.0,3.726884622,Evening,Minor,Shallow,3,0
432,2015.0,4,12.0,-8.673288345,109.5664062,10.0,3.524032498,Dawn,Minor,Shallow,3,4
433,2015.0,4,12.0,-7.338381767,107.6218033,11.0,3.050174936,Morning,Minor,Shallow,1,2
434,2015.0,4,12.0,-7.806228161,108.211647,80.0,3.143725092,Evening,Minor,Intermediate,3,0
435,2016.0,1,1.0,-8.524165154,110.3531342,67.0,3.255212643,Evening,Minor,Shallow,0,2
436,2016.0,1,1.0,-8.752854347,111.1628723,10.0,2.933664935,Morning,Micro,Shallow,0,2
437,2016.0,1,1.0,-8.930867195,111.3079147,13.0,3.079046799,Dawn,Minor,Shallow,0,3
438,2016.0,1,1.0,-7.940487862,108.0135498,10.0,2.463372604,Morning,Micro,Shallow,3,0
439,2016.0,1,1.0,-7.180621147,107.8188171,13.0,2.275395652,Morning,Micro,Shallow,1,2
440,2016.0,1,1.0,-6.857729912,106.4370422,17.0,2.634282719,Morning,Micro,Shallow,1,2
441,2016.0,1,1.0,-7.909268379,107.3885117,37.0,3.608403428,Afternoon,Minor,Shallow,3,4
442,2016.0,1,1.0,-7.519201756,106.6128082,68.0,4.666479775,Afternoon,Light,Shallow,2,4
443,2016.0,1,1.0,-8.177267075,108.3090897,88.0,3.066808695,Evening,Minor,Intermediate,3,0
444,2016.0,1,1.0,-8.679934502,110.5779724,27.0,3.11802548,Morning,Minor,Shallow,0,2
445,2016.0,1,1.0,-8.277445793,110.235527,116.0,4.032625809,Afternoon,Light,Intermediate,0,1
446,2016.0,1,1.0,-7.508778095,106.6194687,80.0,3.146877182,Morning,Minor,Intermediate,2,0
447,2016.0,1,1.0,-7.686599255,105.9754105,10.0,3.404129427,Evening,Minor,Shallow,2,0
448,2016.0,1,1.0,-7.402441978,106.904808,18.0,2.882317442,Afternoon,Micro,Shallow,2,4
449,2016.0,1,1.0,-8.903044701,110.0281219,10.0,3.505335411,Morning,Minor,Shallow,0,2
450,2016.0,1,1.0,-6.606254101,106.3084106,109.0,3.26621967,Morning,Minor,Intermediate,1,1
451,2016.0,1,1.0,-7.256251812,106.6662216,80.0,4.61316995,Morning,Light,Intermediate,2,0
452,2016.0,1,1.0,-7.997507095,110.487114,12.0,3.591045636,Dawn,Minor,Shallow,0,3
453,2016.0,1,1.0,-8.823957443,111.1994934,22.0,2.825377741,Afternoon,Micro,Shallow,0,3
454,2016.0,1,1.0,-6.805057049,106.9347763,32.0,2.964429568,Evening,Micro,Shallow,1,2
455,2016.0,1,1.0,-8.598005295,109.1774597,39.0,3.310701007,Dawn,Minor,Shallow,3,4
456,2016.0,1,1.0,-7.53990221,110.6275635,40.0,1.935742165,Afternoon,Micro,Shallow,0,3
457,2016.0,1,1.0,-8.77148819,112.5263443,110.0,3.561447418,Evening,Minor,Intermediate,0,1
458,2016.0,1,1.0,-8.463469505,107.1147461,10.0,3.265718993,Morning,Minor,Shallow,3,0
459,2016.0,1,1.0,-8.490757942,112.5958176,128.0,3.622063614,Afternoon,Minor,Intermediate,0,1
460,2016.0,1,1.0,-8.325294495,112.613945,10.0,3.680343044,Afternoon,Minor,Shallow,0,3
461,2016.0,1,1.0,-8.876454353,111.2283783,17.0,3.565764761,Afternoon,Minor,Shallow,0,3
462,2016.0,1,1.0,-8.522215843,108.0662994,12.0,4.322773574,Afternoon,Light,Shallow,3,4
463,2016.0,1,1.0,-7.720264435,105.9349442,10.0,3.310514525,Evening,Minor,Shallow,2,0
464,2016.0,1,1.0,-7.574021816,105.9084167,10.0,3.204482773,Morning,Minor,Shallow,2,0
465,2016.0,1,1.0,-6.840997696,108.3784866,235.0,3.794897656,Afternoon,Minor,Intermediate,1,1
466,2016.0,1,1.0,-8.174425125,107.289299,11.0,3.154334105,Afternoon,Minor,Shallow,3,4
467,2016.0,1,1.0,-7.969470978,107.4077072,48.0,3.604852058,Dawn,Minor,Shallow,3,4
468,2016.0,1,1.0,-7.991870403,113.5569534,82.0,3.043760835,Morning,Minor,Intermediate,0,1
469,2016.0,1,2.0,-7.457522869,106.5715637,67.0,3.354916817,Afternoon,Minor,Shallow,2,4
470,2016.0,1,2.0,-8.76113224,109.9745789,10.0,3.348128916,Evening,Minor,Shallow,0,2
471,2016.0,1,2.0,-8.819124222,111.2187119,20.0,2.886015519,Morning,Micro,Shallow,0,2
472,2016.0,1,2.0,-8.765338898,111.2784653,41.0,3.708535683,Night,Minor,Shallow,0,2
473,2016.0,1,2.0,-8.859788895,112.2045975,25.0,2.598371714,Afternoon,Micro,Shallow,0,3
474,2016.0,1,2.0,-8.499998093,109.7298584,27.0,2.708696966,Evening,Micro,Shallow,0,2
475,2016.0,1,2.0,-7.933310986,112.9393082,11.0,2.087137829,Evening,Micro,Shallow,0,2
476,2016.0,1,2.0,-8.468903542,108.8149872,13.0,3.454792474,Evening,Minor,Shallow,3,0
477,2016.0,1,2.0,-8.648571014,109.881958,12.0,3.038120743,Night,Minor,Shallow,0,2
478,2016.0,1,2.0,-8.126466751,107.8494034,19.0,3.549107178,Afternoon,Minor,Shallow,3,4
479,2016.0,1,2.0,-8.197084427,113.3929825,170.0,3.196088855,Evening,Minor,Intermediate,0,1
480,2016.0,1,2.0,-8.814783096,112.490036,40.0,3.588892355,Morning,Minor,Shallow,0,2
481,2016.0,1,2.0,-8.464633942,110.7333679,10.0,3.069211394,Morning,Minor,Shallow,0,2
482,2016.0,1,2.0,-8.306778908,109.0522842,35.0,3.393311487,Afternoon,Minor,Shallow,3,4
483,2016.0,1,2.0,-8.833557129,112.5485077,28.0,3.163695458,Morning,Minor,Shallow,0,2
484,2016.0,1,2.0,-7.45422411,106.7563171,38.0,2.799304337,Morning,Micro,Shallow,2,0
485,2016.0,1,2.0,-7.587103367,108.6752319,123.0,3.925094471,Afternoon,Minor,Intermediate,3,4
486,2016.0,1,2.0,-7.447608471,111.7657928,10.0,3.12336165,Evening,Minor,Shallow,0,2
487,2016.0,1,2.0,-7.431443691,111.8264008,10.0,3.266676438,Evening,Minor,Shallow,0,2
488,2016.0,1,2.0,-7.43578577,112.0095444,20.0,2.424648711,Evening,Micro,Shallow,0,2
489,2016.0,1,2.0,-7.410321236,111.7988205,10.0,3.669655472,Evening,Minor,Shallow,0,2
490,2016.0,1,2.0,-7.437312126,111.8125534,11.0,2.600666371,Evening,Micro,Shallow,0,2
491,2016.0,1,2.0,-7.45716095,111.8508606,14.0,2.44883698,Evening,Micro,Shallow,0,2
492,2016.0,1,2.0,-7.449098587,111.7861938,10.0,2.15520377,Evening,Micro,Shallow,0,2
493,2016.0,1,2.0,-7.434692383,111.8182678,10.0,2.704002893,Night,Micro,Shallow,0,2
494,2016.0,1,2.0,-7.438313007,111.793808,10.0,2.672852379,Night,Micro,Shallow,0,2
495,2016.0,1,2.0,-7.511650562,111.8818359,17.0,2.372084391,Dawn,Micro,Shallow,0,3
496,2016.0,1,2.0,-7.424585819,111.8040085,10.0,2.402333237,Afternoon,Micro,Shallow,0,3
497,2016.0,1,2.0,-7.462639809,111.9126663,15.0,2.216896071,Afternoon,Micro,Shallow,0,3
498,2016.0,1,2.0,-7.728815079,111.4223785,21.0,2.22175724,Afternoon,Micro,Shallow,0,3
499,2016.0,1,2.0,-7.449625015,111.9747009,14.0,2.151413496,Afternoon,Micro,Shallow,0,3
500,2016.0,1,2.0,-7.174189091,107.2994995,23.0,2.453347919,Evening,Micro,Shallow,1,2
501,2016.0,1,2.0,-7.676790237,105.9635391,10.0,4.210128979,Night,Light,Shallow,2,0
502,2016.0,1,2.0,-7.445278168,111.822258,10.0,2.682320146,Dawn,Micro,Shallow,0,3
503,2016.0,1,2.0,-7.42653656,111.8431778,10.0,2.708833296,Dawn,Micro,Shallow,0,3
504,2016.0,1,2.0,-7.439338684,111.8605347,10.0,2.827510365,Morning,Micro,Shallow,0,2
505,2016.0,1,2.0,-7.4359622,111.818779,10.0,2.456958405,Afternoon,Micro,Shallow,0,3
506,2016.0,1,2.0,-7.425853729,111.7291412,14.0,2.59913216,Afternoon,Micro,Shallow,0,3
507,2016.0,1,2.0,-7.411673069,111.771431,16.0,2.310176022,Afternoon,Micro,Shallow,0,3
508,2016.0,1,2.0,-7.399415016,111.7107315,18.0,2.635746363,Afternoon,Micro,Shallow,0,3
509,2016.0,1,2.0,-7.4010849,111.7576828,23.0,2.911659378,Afternoon,Micro,Shallow,0,3
510,2016.0,1,2.0,-7.403718472,111.7645645,28.0,2.478596512,Afternoon,Micro,Shallow,0,3
511,2016.0,1,2.0,-7.43037653,111.7879715,43.0,2.414148002,Afternoon,Micro,Shallow,0,3
512,2016.0,1,2.0,-7.45100975,111.8168869,12.0,2.37019088,Afternoon,Micro,Shallow,0,3
513,2016.0,1,2.0,-7.400831699,111.766304,29.0,2.433114735,Evening,Micro,Shallow,0,2
514,2016.0,1,2.0,-7.474883556,111.7974014,73.0,2.111113096,Evening,Micro,Intermediate,0,1
515,2016.0,1,2.0,-7.444498062,111.7916031,10.0,2.544727535,Evening,Micro,Shallow,0,2
